GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2009,y2010,y2011
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.93958858,.93189018,.93032862
"Country_of_Origin_of_Parents","mexico","Mexico",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.3328301,.32294004,.32491232
"Citizenship","notCit","Who are not citizens",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.11684088,.11049841,.09945064
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.56086914,.55754756,.54626176
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.24346421,.23437548,.21570251
"Education","age0_3","Age 0 to 3",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.62668574,.61328144,.61620336
"Education","age4_5","Age 4 to 5",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.61694917,.60986954,.61111848
"Population","Share","Children of Immigrants, Share",0,"Santa Rosa-Petaluma, CA",42220,.34056646,.34363665,.37053202
"English_Proficiency","limEng","With Limited English Proficiency",0,"Santa Rosa-Petaluma, CA",42220,.19382147,.18686918,.18258786
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Santa Rosa-Petaluma, CA",42220,.74177601,.73277313,.71891501
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Santa Rosa-Petaluma, CA",42220,.365782,.44805034,.44577579
"Education","NIS617","Who are not in school, age 6 to 17",0,"Santa Rosa-Petaluma, CA",42220,.00746009,.02031258,.01774026
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Santa Rosa-Petaluma, CA",42220,.02700603,.01618511,.01375914
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Santa Rosa-Petaluma, CA",42220,.46192743,.38089522,.34735479
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Santa Rosa-Petaluma, CA",42220,,.02857143,.08333334
"Family_Structure","twokid","Two children in famiy",0,"Santa Rosa-Petaluma, CA",42220,.35537727,.37278666,.35154938
"English_Proficiency","noeppars","No English Proficient Parents",0,"Santa Rosa-Petaluma, CA",42220,.46185681,.46819549,.46991775
"Family_Structure","threekid","Three children in family",0,"Santa Rosa-Petaluma, CA",42220,.43713655,.41309954,.35660197
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Santa Rosa-Petaluma, CA",42220,.18361928,.21206521,.27921071
"Country_of_Origin_of_Parents","Africa","Africa",0,"Santa Rosa-Petaluma, CA",42220,.02638455,.00676105,.01518075
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Santa Rosa-Petaluma, CA",42220,.00779672,.0064023,.00483601
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Santa Rosa-Petaluma, CA",42220,.63728301,.67578718,.70408966
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Santa Rosa-Petaluma, CA",42220,.46853581,.51027162,.51328406
"Citizenship","notCit","Who are not citizens",0,"Santa Rosa-Petaluma, CA",42220,.10477549,.08412672,.09828138
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Santa Rosa-Petaluma, CA",42220,.06026921,.07812457,.06983652
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Santa Rosa-Petaluma, CA",42220,.52944251,.46782294,.45594283
"Family_Structure","sPar","In single parent families",0,"Santa Rosa-Petaluma, CA",42220,.14152742,.16568701,.18202935
"Family_Structure","tPar","In two-parent families",0,"Santa Rosa-Petaluma, CA",42220,.85847258,.834313,.81797065
"Education","HS","With parents who have a high school degree",0,"Santa Rosa-Petaluma, CA",42220,.43596661,.50252504,.52956184
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Santa Rosa-Petaluma, CA",42220,.04289609,.05825537,.05329762
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Santa Rosa-Petaluma, CA",42220,.96039018,.92885795,.92958675
"Education","NIS35","Who are not in school, age 3 to 5",0,"Santa Rosa-Petaluma, CA",42220,.09878435,.10049381,.10404911
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Santa Rosa-Petaluma, CA",42220,.24826622,.28027982,.26620887
"Family_Structure","fourkid","More than four children in family",0,"Santa Rosa-Petaluma, CA",42220,.04790696,.02847974,.09848035
"Education","lTHS","With parents who have less than a high school degree",0,"Santa Rosa-Petaluma, CA",42220,.40592381,.36126059,.32436789
"Education","col","With parents who have at least four year college degree",0,"Santa Rosa-Petaluma, CA",42220,.15810958,.13621437,.14607027
"English_Proficiency","engPro","Who are English Proficient",0,"Santa Rosa-Petaluma, CA",42220,.80617853,.81313082,.81741214
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Santa Rosa-Petaluma, CA",42220,.0599161,.05319149,.06587632
"English_Proficiency","eppars","English Proficient Parents",0,"Santa Rosa-Petaluma, CA",42220,.36271699,.32421282,.29591034
"Family_Structure","onekid","One child in family",0,"Santa Rosa-Petaluma, CA",42220,.15957923,.18563406,.19336831
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Santa Rosa-Petaluma, CA",42220,.50191195,.56872099,.56975422
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Santa Rosa-Petaluma, CA",42220,.03395528,.04830698,.05829864
"Education","age0_3","Age 0 to 3",0,"Santa Rosa-Petaluma, CA",42220,.36679545,.38683377,.41269288
"Education","age4_5","Age 4 to 5",0,"Santa Rosa-Petaluma, CA",42220,.3839041,.36544032,.37130178
"Population","Share","Children of Immigrants, Share",0,"Scranton-Wilkes-Barre, PA",42540,.06863114,.08473678,.09074075
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Scranton-Wilkes-Barre, PA",42540,.4761204,.56869819,.66899558
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Scranton-Wilkes-Barre, PA",42540,.90943759,.81796387,.85105134
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Scranton-Wilkes-Barre, PA",42540,.32717571,.28308249,.14154665
"Education","col","With parents who have at least four year college degree",0,"Scranton-Wilkes-Barre, PA",42540,.31685398,.32284211,.25725215
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Scranton-Wilkes-Barre, PA",42540,.21505426,.07800641,.08189711
"Family_Structure","twokid","Two children in famiy",0,"Scranton-Wilkes-Barre, PA",42540,.37877699,.39880976,.43492622
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Scranton-Wilkes-Barre, PA",42540,.298838,.32417682,.26993665
"Education","NIS35","Who are not in school, age 3 to 5",0,"Scranton-Wilkes-Barre, PA",42540,.08815911,.11696784,.11456296
"Education","NIS617","Who are not in school, age 6 to 17",0,"Scranton-Wilkes-Barre, PA",42540,.03893777,.00569243,.02623724
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Scranton-Wilkes-Barre, PA",42540,,.25,0
"Family_Structure","tPar","In two-parent families",0,"Scranton-Wilkes-Barre, PA",42540,.80816123,.73674428,.73502435
"Citizenship","notCit","Who are not citizens",0,"Scranton-Wilkes-Barre, PA",42540,.15461011,.10812555,.08210493
"Family_Structure","fourkid","More than four children in family",0,"Scranton-Wilkes-Barre, PA",42540,.05632901,.09360815,.17424809
"Family_Structure","threekid","Three children in family",0,"Scranton-Wilkes-Barre, PA",42540,.33643553,.29356111,.20553989
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Scranton-Wilkes-Barre, PA",42540,.07908358,.13382193,.14995246
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Scranton-Wilkes-Barre, PA",42540,.58647719,.66020522,.64709406
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Scranton-Wilkes-Barre, PA",42540,.27060318,.39903384,.37858547
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Scranton-Wilkes-Barre, PA",42540,.51133995,.43034466,.40057189
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Scranton-Wilkes-Barre, PA",42540,.50968625,.48692733,.4981454
"Family_Structure","onekid","One child in family",0,"Scranton-Wilkes-Barre, PA",42540,.22845848,.21402099,.1852858
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Scranton-Wilkes-Barre, PA",42540,.24811711,.31672407,.2687787
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Scranton-Wilkes-Barre, PA",42540,.11092177,.09125443,.10786227
"Education","lTHS","With parents who have less than a high school degree",0,"Scranton-Wilkes-Barre, PA",42540,.20227766,.2065018,.31219234
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Scranton-Wilkes-Barre, PA",42540,.57478671,.49284061,.53930959
"English_Proficiency","noeppars","No English Proficient Parents",0,"Scranton-Wilkes-Barre, PA",42540,.35269132,.44345138,.55709585
"Family_Structure","sPar","In single parent families",0,"Scranton-Wilkes-Barre, PA",42540,.19183877,.26325572,.26497565
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Scranton-Wilkes-Barre, PA",42540,.06947597,.09497585,.07626328
"English_Proficiency","eppars","English Proficient Parents",0,"Scranton-Wilkes-Barre, PA",42540,.5238796,.43130181,.33100442
"English_Proficiency","engPro","Who are English Proficient",0,"Scranton-Wilkes-Barre, PA",42540,.82735298,.79733811,.88581716
"English_Proficiency","limEng","With Limited English Proficiency",0,"Scranton-Wilkes-Barre, PA",42540,.17264702,.20266189,.11418284
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Scranton-Wilkes-Barre, PA",42540,.01756216,.02690413,.02755823
"Country_of_Origin_of_Parents","Africa","Africa",0,"Scranton-Wilkes-Barre, PA",42540,.05385729,.0738293,.03075718
"Education","HS","With parents who have a high school degree",0,"Scranton-Wilkes-Barre, PA",42540,.48086837,.47065609,.43055551
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Scranton-Wilkes-Barre, PA",42540,.12686925,.21812548,.38416281
"Education","age0_3","Age 0 to 3",0,"Scranton-Wilkes-Barre, PA",42540,.07436787,.0972163,.10740351
"Education","age4_5","Age 4 to 5",0,"Scranton-Wilkes-Barre, PA",42540,.08576048,.11343978,.06810388
"Population","Share","Children of Immigrants, Share",0,"Seattle-Tacoma-Bellevue, WA",42660,.27343701,.29202336,.3041142
"English_Proficiency","noeppars","No English Proficient Parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.39104801,.39510592,.38279529
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Seattle-Tacoma-Bellevue, WA",42660,.54604694,.56065316,.55005281
"English_Proficiency","engPro","Who are English Proficient",0,"Seattle-Tacoma-Bellevue, WA",42660,.84273299,.83701132,.8442896
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Seattle-Tacoma-Bellevue, WA",42660,.02421313,.01796205,.01840732
"Family_Structure","threekid","Three children in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.28004045,.29954668,.32056249
"Education","NIS35","Who are not in school, age 3 to 5",0,"Seattle-Tacoma-Bellevue, WA",42660,.10018329,.10023525,.10633458
"Education","col","With parents who have at least four year college degree",0,"Seattle-Tacoma-Bellevue, WA",42660,.42440564,.42641785,.41608575
"Citizenship","notCit","Who are not citizens",0,"Seattle-Tacoma-Bellevue, WA",42660,.15168416,.14187039,.13776105
"Family_Structure","tPar","In two-parent families",0,"Seattle-Tacoma-Bellevue, WA",42660,.84881128,.84213607,.85163503
"Education","HS","With parents who have a high school degree",0,"Seattle-Tacoma-Bellevue, WA",42660,.39959798,.40396638,.41512575
"English_Proficiency","limEng","With Limited English Proficiency",0,"Seattle-Tacoma-Bellevue, WA",42660,.15726701,.16298868,.1557104
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.59617422,.59068928,.60387556
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Seattle-Tacoma-Bellevue, WA",42660,.22928271,.23988566,.22293752
"Education","lTHS","With parents who have less than a high school degree",0,"Seattle-Tacoma-Bellevue, WA",42660,.17599638,.16961577,.1687885
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Seattle-Tacoma-Bellevue, WA",42660,.22139569,.20688363,.20730353
"Country_of_Origin_of_Parents","Africa","Africa",0,"Seattle-Tacoma-Bellevue, WA",42660,.09090716,.0842489,.08710484
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Seattle-Tacoma-Bellevue, WA",42660,.02236582,.02441339,.0253302
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Seattle-Tacoma-Bellevue, WA",42660,.91915149,.90035549,.87590925
"English_Proficiency","eppars","English Proficient Parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.45395306,.43934684,.44994719
"Education","NIS617","Who are not in school, age 6 to 17",0,"Seattle-Tacoma-Bellevue, WA",42660,.02072531,.01957327,.0158768
"Family_Structure","sPar","In single parent families",0,"Seattle-Tacoma-Bellevue, WA",42660,.15118872,.15786393,.14836497
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Seattle-Tacoma-Bellevue, WA",42660,,.0754717,.04824561
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Seattle-Tacoma-Bellevue, WA",42660,.30424183,.33617766,.31717148
"Family_Structure","fourkid","More than four children in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.06276928,.0649614,.06725647
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Seattle-Tacoma-Bellevue, WA",42660,.16178485,.20082076,.2278481
"Family_Structure","onekid","One child in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.2379545,.21549396,.20887871
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Seattle-Tacoma-Bellevue, WA",42660,.07262758,.08921619,.09880261
"Family_Structure","twokid","Two children in famiy",0,"Seattle-Tacoma-Bellevue, WA",42660,.41923576,.41999796,.40330233
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Seattle-Tacoma-Bellevue, WA",42660,.59111124,.56994546,.57039268
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Seattle-Tacoma-Bellevue, WA",42660,.37827027,.42636838,.42640175
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.25214162,.26744033,.2583634
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Seattle-Tacoma-Bellevue, WA",42660,.2251422,.21630307,.20756288
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Seattle-Tacoma-Bellevue, WA",42660,.10503915,.11131473,.11053176
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Seattle-Tacoma-Bellevue, WA",42660,.23830926,.24965803,.24495686
"Education","age0_3","Age 0 to 3",0,"Seattle-Tacoma-Bellevue, WA",42660,.29724322,.3183252,.32462986
"Education","age4_5","Age 4 to 5",0,"Seattle-Tacoma-Bellevue, WA",42660,.32823576,.34409844,.32904614
"Population","Share","Children of Immigrants, Share",0,"Springfield, MA",44140,.13309541,.13250104,.13633158
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Springfield, MA",44140,.19230017,.2224451,.20800479
"Education","NIS617","Who are not in school, age 6 to 17",0,"Springfield, MA",44140,.00914081,.02257466,.01936039
