"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022"
,,,"Percent",47,"TN","Tennessee",1,0.00612615,0.00659019,0.00735954,0.00776688,0.00802338,0.00847892,0.00845166,0.00835468,0.00877144,0.00913896,0.00943908,0.00979653,0.00977339,0.0099524,0.00962549,0.01096067,0.01095445
,,,"TotalNum",48,"TX","Texas",1,1960000,2027000,2099000,2209000,2279000,2320000,2348000,2343000,2382000,2432000,2457000,2509000,2538000,2509000,2419000,2511000,2471000
,,,"Percent",48,"TX","Texas",1,0.12252297,0.12368806,0.12559086,0.12900023,0.1306092,0.13202071,0.13229659,0.13050017,0.13223782,0.13389121,0.13328631,0.13505222,0.13629042,0.13570964,0.13381645,0.13491295,0.13400216
,,,"TotalNum",49,"UT","Utah",1,115000,128000,134000,134000,131000,140000,146000,144000,151000,153000,148000,152000,153000,145000,139000,153000,154000
,,,"Percent",49,"UT","Utah",1,0.00718885,0.00781059,0.00801771,0.00782527,0.00750759,0.00796677,0.00822628,0.0080205,0.00838283,0.00842325,0.00802864,0.00818172,0.00821609,0.00784293,0.00768933,0.0082205,0.00835141
,,,"TotalNum",50,"VT","Vermont",1,5000,7000,8000,8000,8000,8000,7000,7000,8000,7000,8000,9000,9000,8000,9000,11000,9000
,,,"Percent",50,"VT","Vermont",1,0.00031256,0.00042714,0.00047867,0.00046718,0.00045848,0.00045524,0.00039441,0.00038989,0.00044412,0.00038538,0.00043398,0.00048444,0.0004833,0.00043271,0.00049787,0.00059102,0.00048807
,,,"TotalNum",51,"VA","Virginia",1,298000,301000,314000,331000,357000,377000,387000,397000,405000,415000,423000,437000,445000,452000,439000,452000,449000
,,,"Percent",51,"VA","Virginia",1,0.01862849,0.0183671,0.01878777,0.0193296,0.02045963,0.02145337,0.02180527,0.02211206,0.02248376,0.02284739,0.02294673,0.02352245,0.02389647,0.02444829,0.024285,0.02428541,0.02434924
,,,"TotalNum",53,"WA","Washington",1,337000,357000,364000,378000,405000,424000,423000,437000,435000,438000,460000,472000,484000,490000,491000,521000,516000
,,,"Percent",53,"WA","Washington",1,0.02106645,0.02178423,0.02177945,0.02207428,0.0232105,0.02412792,0.02383367,0.02433998,0.02414923,0.02411363,0.02495389,0.02540639,0.02599076,0.02650368,0.02716159,0.02799269,0.02798265
,,,"TotalNum",54,"WV","West Virginia",1,8000,8000,8000,8000,7000,9000,8000,10000,10000,9000,10000,10000,11000,10000,9000,12000,12000
,,,"Percent",54,"WV","West Virginia",1,0.00050009,0.00048816,0.00047867,0.00046718,0.00040117,0.00051215,0.00045076,0.00055698,0.00055515,0.00049549,0.00054248,0.00053827,0.0005907,0.00054089,0.00049787,0.00064475,0.00065076
,,,"TotalNum",55,"WI","Wisconsin",1,1e+05,106000,117000,125000,130000,131000,128000,136000,136000,138000,146000,142000,139000,144000,149000,145000,138000
,,,"Percent",55,"WI","Wisconsin",1,0.00625117,0.00646815,0.00700054,0.0072997,0.00745028,0.00745462,0.00721208,0.00757491,0.0075501,0.00759745,0.00792015,0.00764345,0.00746429,0.00778884,0.00824252,0.00779067,0.00748373
,,,"TotalNum",56,"WY","Wyoming",1,6000,6000,6000,7000,7000,8000,9000,11000,11000,10000,11000,12000,11000,10000,9000,,10000
,,,"Percent",56,"WY","Wyoming",1,0.00037507,0.00036612,0.000359,0.00040878,0.00040117,0.00045524,0.0005071,0.00061268,0.00061067,0.00055054,0.00059672,0.00064593,0.0005907,0.00054089,0.00049787,,0.0005423
,,,"TotalNum",0,"US","United States",1,15997000,16388000,16713000,17124000,17449000,17573000,17748000,17954000,18013000,18164000,18434000,18578000,18622000,18488000,18077000,18611000,18440000
,,,"Percent",0,"US","United States",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999463,1
,,,,72,"PR",,,,,,,,,,,,,,,,,,,
,,,"TotalNum",10420,,"Akron, OH",0,8000,7000,9000,11000,11000,12000,12000,10000,9000,11000,10000,11000,13000,13000,12000,13000,14000
,,,"TotalNum",10580,,"Albany-Schenectady-Troy, NY",0,18000,19000,20000,21000,22000,22000,20000,23000,25000,24000,24000,25000,26000,25000,26000,23000,27000
,,,"TotalNum",10740,,"Albuquerque, NM",0,40000,43000,41000,45000,49000,46000,44000,50000,50000,46000,44000,36000,33000,37000,34000,30000,31000
,,,"TotalNum",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,22000,26000,27000,26000,28000,33000,31000,26000,26000,28000,32000,32000,36000,38000,34000,41000,42000
,,,"TotalNum",12060,,"Atlanta-Sandy Springs-Roswell, GA",0,272000,294000,319000,349000,354000,344000,352000,358000,371000,390000,389000,396000,4e+05,395000,4e+05,413000,418000
,,,"TotalNum",12260,,"Augusta-Richmond County, GA-SC",0,8000,9000,7000,7000,9000,10000,11000,11000,12000,11000,10000,9000,9000,9000,9000,,13000
,,,"TotalNum",12420,,"Austin-Round Rock, TX",0,98000,107000,115000,123000,128000,133000,139000,142000,150000,156000,154000,156000,157000,160000,157000,165000,162000
,,,"TotalNum",12540,,"Bakersfield, CA",0,93000,97000,96000,103000,110000,107000,111000,114000,107000,108000,112000,105000,99000,103000,108000,108000,104000
,,,"TotalNum",12580,,"Baltimore-Columbia-Towson, MD",0,69000,77000,82000,87000,97000,99000,97000,97000,104000,119000,123000,125000,127000,126000,122000,144000,143000
,,,"TotalNum",12940,,"Baton Rouge, LA",0,8000,8000,9000,9000,9000,10000,13000,13000,11000,11000,12000,15000,16000,15000,14000,21000,17000
,,,"TotalNum",13820,,"Birmingham-Hoover, AL",0,14000,13000,16000,21000,24000,24000,23000,20000,19000,21000,23000,24000,22000,20000,18000,22000,24000
,,,"TotalNum",14260,,"Boise City, ID",0,20000,22000,26000,27000,26000,27000,27000,26000,26000,26000,24000,22000,25000,26000,27000,33000,31000
,,,"TotalNum",14460,,"Boston-Cambridge-Newton, MA-NH",0,252000,252000,263000,271000,277000,279000,280000,293000,301000,306000,312000,309000,320000,330000,321000,331000,333000
,,,"TotalNum",14860,,"Bridgeport-Stamford-Norwalk, CT",0,64000,67000,73000,74000,73000,75000,74000,74000,75000,79000,84000,87000,85000,83000,85000,82000,84000
,,,"TotalNum",15380,,"Buffalo-Cheektowaga-Niagara Falls, NY",0,16000,18000,16000,19000,22000,23000,22000,23000,26000,27000,28000,26000,27000,27000,30000,33000,32000
,,,"TotalNum",15980,,"Cape Coral-Fort Myers, FL",0,32000,35000,36000,36000,37000,39000,37000,38000,41000,45000,44000,43000,48000,47000,48000,51000,51000
,,,"TotalNum",16700,,"Charleston-North Charleston, SC",0,9000,11000,12000,12000,16000,15000,12000,13000,16000,19000,19000,16000,18000,22000,24000,22000,21000
,,,"TotalNum",16740,,"Charlotte-Concord-Gastonia, NC-SC",0,72000,77000,88000,103000,104000,102000,107000,113000,115000,115000,122000,124000,123000,129000,145000,136000,141000
,,,"TotalNum",16860,,"Chattanooga, TN-GA",0,6000,6000,8000,10000,9000,9000,9000,8000,9000,11000,13000,13000,13000,13000,13000,13000,14000
,,,"TotalNum",16980,,"Chicago-Naperville-Elgin, IL-IN-WI",0,726000,743000,742000,754000,753000,762000,768000,755000,738000,733000,725000,725000,731000,698000,671000,677000,664000
,,,"TotalNum",17140,,"Cincinnati, OH-KY-IN",0,28000,29000,29000,34000,38000,36000,36000,40000,44000,40000,39000,44000,50000,51000,49000,61000,57000
,,,"TotalNum",17460,,"Cleveland-Elyria, OH",0,37000,38000,39000,41000,39000,39000,38000,35000,36000,36000,40000,43000,42000,43000,40000,46000,45000
,,,"TotalNum",17820,,"Colorado Springs, CO",0,21000,20000,21000,22000,23000,23000,22000,23000,24000,24000,23000,22000,27000,24000,24000,25000,25000
,,,"TotalNum",17900,,"Columbia, SC",0,10000,13000,14000,15000,15000,14000,16000,16000,17000,17000,16000,18000,18000,20000,21000,22000,20000
,,,"TotalNum",18140,,"Columbus, OH",0,41000,43000,48000,51000,57000,58000,62000,70000,70000,73000,73000,74000,83000,89000,94000,94000,103000
,,,"TotalNum",19100,,"Dallas-Fort Worth-Arlington, TX",0,534000,560000,580000,621000,639000,639000,655000,662000,674000,690000,703000,723000,736000,733000,707000,740000,732000
,,,"TotalNum",19380,,"Dayton, OH",0,7000,7000,10000,11000,13000,12000,10000,11000,12000,13000,13000,13000,13000,12000,14000,14000,15000
,,,"TotalNum",19660,,"Deltona-Daytona Beach-Ormond Beach, FL",0,14000,16000,16000,15000,15000,16000,15000,14000,17000,18000,17000,16000,17000,18000,16000,24000,21000
,,,"TotalNum",19740,,"Denver-Aurora-Lakewood, CO",0,148000,151000,161000,161000,161000,166000,167000,174000,176000,177000,182000,182000,179000,177000,165000,165000,168000
,,,"TotalNum",19780,,"Des Moines-West Des Moines, IA",0,14000,16000,18000,19000,20000,21000,20000,23000,28000,27000,27000,26000,25000,28000,33000,35000,35000
,,,"TotalNum",19820,,"Detroit-Warren-Dearborn, MI",0,163000,164000,163000,160000,158000,159000,170000,181000,181000,182000,182000,184000,194000,189000,178000,194000,189000
,,,"TotalNum",21340,,"El Paso, TX",0,118000,114000,116000,113000,112000,116000,112000,107000,105000,101000,93000,95000,97000,87000,78000,88000,86000
,,,"TotalNum",23420,,"Fresno, CA",0,121000,120000,115000,117000,123000,124000,124000,123000,120000,122000,124000,116000,116000,119000,113000,121000,116000
,,,"TotalNum",24340,,"Grand Rapids-Wyoming, MI",0,28000,30000,30000,28000,28000,31000,33000,33000,35000,33000,34000,36000,35000,34000,34000,34000,34000
,,,"TotalNum",24660,,"Greensboro-High Point, NC",0,23000,23000,26000,26000,28000,28000,32000,35000,35000,34000,35000,36000,34000,35000,31000,36000,36000
,,,"TotalNum",24860,,"Greenville-Anderson-Mauldin, SC",0,16000,18000,17000,22000,25000,22000,21000,22000,22000,24000,25000,25000,28000,31000,32000,30000,28000
,,,"TotalNum",25420,,"Harrisburg-Carlisle, PA",0,8000,9000,9000,10000,10000,10000,12000,14000,16000,13000,12000,15000,15000,13000,14000,23000,23000
,,,"TotalNum",25540,,"Hartford-West Hartford-East Hartford, CT",0,45000,49000,47000,51000,54000,53000,52000,56000,54000,51000,52000,55000,59000,57000,54000,58000,58000
,,,"TotalNum",26420,,"Houston-The Woodlands-Sugar Land, TX",0,586000,606000,628000,664000,690000,703000,709000,714000,725000,753000,766000,791000,809000,799000,771000,827000,811000
,,,"TotalNum",26900,,"Indianapolis-Carmel-Anderson, IN",0,37000,42000,49000,51000,53000,56000,58000,58000,64000,67000,69000,77000,79000,78000,84000,89000,96000
,,,"TotalNum",27140,,"Jackson, MS",0,4000,,,5000,5000,,,5000,5000,5000,6000,5000,6000,7000,7000,,8000
,,,"TotalNum",27260,,"Jacksonville, FL",0,36000,36000,37000,43000,45000,42000,42000,47000,47000,47000,51000,57000,62000,60000,56000,69000,68000
,,,"TotalNum",28140,,"Kansas City, MO-KS",0,49000,52000,57000,58000,57000,63000,64000,66000,72000,71000,73000,73000,77000,78000,70000,84000,79000
,,,"TotalNum",28940,,"Knoxville, TN",0,8000,10000,11000,11000,14000,16000,15000,14000,14000,16000,16000,16000,17000,17000,19000,20000,21000
,,,"TotalNum",29460,,"Lakeland-Winter Haven, FL",0,24000,25000,27000,30000,32000,31000,31000,28000,28000,30000,30000,32000,31000,29000,35000,42000,42000
,,,"TotalNum",29820,,"Las Vegas-Henderson-Paradise, NV",0,169000,190000,199000,198000,2e+05,201000,198000,199000,201000,199000,203000,211000,207000,208000,210000,195000,193000
,,,"TotalNum",30780,,"Little Rock-North Little Rock-Conway, AR",0,10000,12000,15000,15000,13000,13000,13000,13000,14000,15000,14000,15000,15000,15000,13000,19000,18000
,,,"TotalNum",31080,,"Los Angeles-Long Beach-Anaheim, CA",0,2084000,2033000,1983000,1950000,1893000,1831000,1817000,1795000,1743000,1712000,1689000,1644000,1590000,1554000,1494000,1432000,1400000
,,,"TotalNum",31140,,"Louisville/Jefferson County, KY-IN",0,16000,17000,20000,22000,25000,28000,33000,32000,28000,30000,34000,33000,37000,42000,34000,44000,41000
,,,"TotalNum",31540,,"Madison, WI",0,12000,13000,14000,12000,14000,19000,19000,20000,19000,20000,23000,23000,22000,21000,26000,23000,20000
,,,"TotalNum",32580,,"McAllen-Edinburg-Mission, TX",0,136000,143000,147000,154000,158000,161000,163000,159000,158000,154000,156000,156000,158000,158000,145000,144000,141000
,,,"TotalNum",32820,,"Memphis, TN-MS-AR",0,25000,26000,28000,31000,33000,33000,35000,36000,35000,37000,41000,40000,38000,40000,36000,45000,44000
,,,"TotalNum",33100,,"Miami-Fort Lauderdale-West Palm Beach, FL",0,687000,666000,644000,659000,668000,662000,672000,682000,678000,690000,715000,733000,734000,719000,712000,725000,721000
,,,"TotalNum",33340,,"Milwaukee-Waukesha-West Allis, WI",0,42000,45000,49000,53000,53000,50000,50000,51000,49000,53000,58000,55000,55000,55000,58000,55000,54000
,,,"TotalNum",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,133000,138000,140000,148000,162000,167000,170000,172000,176000,188000,192000,198000,204000,207000,209000,210000,205000
,,,"TotalNum",34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,41000,48000,57000,61000,60000,64000,66000,68000,73000,76000,79000,82000,87000,87000,77000,95000,89000
,,,"TotalNum",35300,,"New Haven-Milford, CT",0,31000,34000,35000,36000,39000,41000,41000,39000,39000,40000,41000,39000,43000,45000,44000,53000,49000
,,,"TotalNum",35380,,"New Orleans-Metairie, LA",0,24000,21000,21000,22000,25000,24000,24000,30000,35000,36000,36000,35000,37000,37000,38000,39000,38000
,,,"TotalNum",35620,,"New York-Newark-Jersey City, NY-NJ-PA",0,1912000,1941000,1954000,1945000,1936000,1928000,1967000,2008000,2002000,2009000,2044000,2053000,2037000,2014000,1978000,2058000,2021000
,,,"TotalNum",35840,,"North Port-Sarasota-Bradenton, FL",0,28000,30000,27000,30000,33000,32000,34000,32000,32000,33000,34000,38000,39000,35000,31000,38000,40000
,,,"TotalNum",36260,,"Ogden-Clearfield, UT",0,19000,20000,22000,21000,21000,22000,24000,22000,22000,23000,24000,24000,21000,18000,21000,24000,22000
,,,"TotalNum",36420,,"Oklahoma City, OK",0,39000,47000,44000,42000,47000,53000,54000,52000,54000,60000,61000,54000,58000,64000,58000,56000,57000
,,,"TotalNum",36540,,"Omaha-Council Bluffs, NE-IA",0,24000,24000,26000,29000,30000,31000,37000,36000,30000,33000,35000,40000,42000,42000,42000,39000,40000
,,,"TotalNum",36740,,"Orlando-Kissimmee-Sanford, FL",0,127000,133000,135000,141000,139000,137000,149000,156000,154000,160000,166000,168000,173000,182000,184000,194000,197000
,,,"TotalNum",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,92000,93000,90000,90000,98000,96000,93000,92000,93000,93000,92000,90000,84000,86000,80000,83000,81000
,,,"TotalNum",37340,,"Palm Bay-Melbourne-Titusville, FL",0,15000,16000,15000,16000,15000,16000,14000,15000,18000,19000,19000,16000,13000,12000,13000,20000,20000
,,,"TotalNum",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,183000,194000,208000,212000,216000,223000,233000,242000,239000,239000,262000,271000,272000,268000,270000,3e+05,295000
,,,"TotalNum",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,336000,368000,386000,390000,366000,330000,333000,345000,338000,339000,347000,357000,361000,354000,336000,312000,320000
,,,"TotalNum",38300,,"Pittsburgh, PA",0,21000,20000,21000,23000,24000,24000,24000,26000,26000,28000,31000,32000,31000,32000,33000,34000,33000
,,,"TotalNum",38900,,"Portland-Vancouver-Hillsboro, OR-WA",0,119000,123000,130000,139000,140000,140000,143000,149000,151000,143000,145000,150000,150000,150000,141000,148000,140000
,,,"TotalNum",39300,,"Providence-Warwick, RI-MA",0,82000,82000,80000,76000,73000,73000,75000,77000,77000,73000,74000,79000,80000,80000,86000,85000,88000
,,,"TotalNum",39340,,"Provo-Orem, UT",0,22000,24000,25000,26000,23000,24000,28000,28000,29000,30000,30000,29000,29000,29000,26000,32000,33000
,,,"TotalNum",39580,,"Raleigh, NC",0,43000,49000,59000,66000,69000,71000,70000,68000,71000,74000,80000,87000,89000,87000,76000,90000,91000
,,,"TotalNum",40060,,"Richmond, VA",0,26000,26000,28000,31000,35000,37000,38000,38000,39000,41000,40000,43000,45000,47000,46000,46000,46000
,,,"TotalNum",40140,,"Riverside-San Bernardino-Ontario, CA",0,499000,508000,518000,521000,531000,515000,516000,517000,503000,504000,499000,474000,461000,471000,469000,444000,446000
,,,"TotalNum",40380,,"Rochester, NY",0,24000,21000,22000,21000,23000,24000,23000,24000,23000,23000,26000,24000,25000,26000,24000,26000,24000
,,,"TotalNum",40900,,"Sacramento--Roseville--Arden-Arcade, CA",0,163000,166000,172000,169000,178000,191000,192000,188000,187000,186000,189000,193000,193000,193000,194000,202000,196000
,,,"TotalNum",41180,,"St. Louis, MO-IL",0,45000,42000,42000,43000,47000,54000,52000,49000,48000,46000,54000,57000,53000,54000,52000,51000,49000
,,,"TotalNum",41620,,"Salt Lake City, UT",0,61000,68000,72000,74000,72000,77000,77000,76000,81000,78000,75000,80000,84000,79000,75000,79000,79000
,,,"TotalNum",41700,,"San Antonio-New Braunfels, TX",0,107000,110000,119000,126000,128000,133000,139000,135000,137000,139000,137000,135000,137000,143000,144000,144000,141000
,,,"TotalNum",41740,,"San Diego-Carlsbad, CA",0,330000,323000,323000,328000,335000,335000,329000,334000,325000,320000,334000,331000,317000,303000,284000,286000,276000
,,,"TotalNum",41860,,"San Francisco-Oakland-Hayward, CA",0,452000,453000,448000,459000,468000,468000,473000,477000,474000,485000,494000,485000,474000,471000,482000,461000,453000
,,,"TotalNum",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,263000,263000,266000,274000,275000,280000,287000,285000,283000,283000,285000,291000,283000,276000,274000,266000,259000
,,,"TotalNum",42540,,"Scranton--Wilkes-Barre--Hazleton, PA",0,6000,5000,7000,8000,10000,10000,10000,11000,12000,13000,12000,13000,14000,16000,18000,17000,17000
,,,"TotalNum",42660,,"Seattle-Tacoma-Bellevue, WA",0,195000,211000,208000,215000,233000,246000,247000,258000,253000,257000,278000,286000,294000,296000,310000,325000,323000
,,,"TotalNum",44060,,"Spokane-Spokane Valley, WA",0,12000,13000,14000,16000,16000,17000,15000,12000,13000,13000,13000,12000,12000,14000,14000,14000,16000
,,,"TotalNum",44140,,"Springfield, MA",0,15000,16000,19000,20000,20000,20000,20000,19000,18000,18000,18000,16000,19000,19000,17000,23000,23000
,,,"TotalNum",44700,,"Stockton-Lodi, CA",0,84000,87000,86000,86000,89000,90000,92000,93000,94000,98000,98000,97000,91000,89000,93000,97000,96000
,,,"TotalNum",45060,,"Syracuse, NY",0,9000,12000,11000,10000,12000,14000,15000,14000,13000,15000,14000,14000,15000,15000,13000,17000,16000
,,,"TotalNum",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,117000,122000,121000,118000,123000,126000,132000,136000,135000,143000,146000,148000,155000,156000,160000,165000,160000
,,,"TotalNum",45780,,"Toledo, OH",0,6000,6000,8000,8000,10000,10000,7000,7000,8000,7000,7000,11000,10000,8000,7000,,8000
,,,"TotalNum",46060,,"Tucson, AZ",0,62000,61000,62000,63000,65000,62000,60000,59000,57000,53000,56000,54000,51000,55000,52000,49000,50000
,,,"TotalNum",46140,,"Tulsa, OK",0,20000,21000,23000,27000,29000,27000,28000,31000,32000,35000,38000,37000,37000,38000,38000,40000,39000
,,,"TotalNum",46520,,"Urban Honolulu, HI",0,60000,54000,60000,60000,58000,63000,65000,64000,63000,64000,65000,66000,67000,65000,59000,60000,60000
,,,"TotalNum",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,35000,34000,35000,40000,41000,43000,44000,43000,41000,39000,40000,43000,42000,46000,48000,51000,48000
,,,"TotalNum",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,408000,417000,436000,448000,469000,488000,505000,525000,542000,553000,563000,576000,588000,594000,590000,591000,598000
,,,"TotalNum",48620,,"Wichita, KS",0,18000,22000,20000,20000,23000,27000,29000,28000,27000,27000,27000,28000,28000,27000,28000,24000,26000
,,,"TotalNum",49180,,"Winston-Salem, NC",0,19000,22000,24000,25000,26000,29000,30000,29000,31000,31000,28000,30000,31000,30000,26000,32000,31000
,,,"TotalNum",49340,,"Worcester, MA-CT",0,32000,31000,33000,37000,39000,40000,38000,42000,42000,41000,43000,42000,46000,46000,43000,51000,52000
,,,"TotalNum",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,3000,,,,,,,,,,,,,
,,,"Percent",10420,,"Akron, OH",0,0.00050009,0.00042714,0.0005385,0.00064237,0.00063041,0.00068287,0.00067613,0.00055698,0.00049964,0.00060559,0.00054248,0.0005921,0.0006981,0.00070316,0.00066383,0.00069847,0.00075922
,,,"Percent",10580,,"Albany-Schenectady-Troy, NY",0,0.00112521,0.00115938,0.00119667,0.00122635,0.00126082,0.00125192,0.00112689,0.00128105,0.00138789,0.00132129,0.00130194,0.00134568,0.0013962,0.00135223,0.00143829,0.00123576,0.00146421
,,,"Percent",10740,,"Albuquerque, NM",0,0.00250047,0.00262387,0.00245318,0.00262789,0.00280818,0.00261765,0.00247915,0.00278489,0.00277577,0.00253248,0.00238689,0.00193778,0.0017721,0.0020013,0.00188084,0.00161186,0.00168113
,,,"Percent",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,0.00137526,0.00158653,0.00161551,0.00151834,0.00160468,0.00187788,0.00174668,0.00144815,0.0014434,0.00154151,0.00173592,0.00172247,0.0019332,0.00205539,0.00188084,0.00220288,0.00227766
